id,id_old,x_geo [pixels],y_geo [pixels],z_geo [pixels],x [pixels],y [pixels],z [pixels],x_min [pixels],x_max [pixels],y_min [pixels],y_max [pixels],z_min [pixels],z_max [pixels],n_pix,n_chan [channels],n_los [pixels],ell3s_maj [pixels],ell3s_min [pixels],ell3s_pa [deg],ell_maj [pixels],ell_min [pixels],ell_pa [deg],f_int [K],f_peak [K],f_wm50 [K],kin_pa [deg],rms [K],snr_int,w20 [channels],w50 [channels],wm50 [channels],ra [deg],dec [deg],vopt [m/s],y/n/m,notes,"AGCnr, Name",ALFALFA notes,cube notes
1242635.052,83,506.279,250.532,970.425,506.238,250.468,970.883,502,511,246,257,947,995,2357,48,78,5.5191,4.4562,-15.8647,4.981,3.9089,-29.0778,592.9907,0.8363,38.038,302.157,0.211,57.8864,40.5511,33.2876,18.8988,119.82091,26.266188,-38732.749,n,,,,
1242635.054,86,306.87,3.626,971.303,306.899,3.203,971.515,301,313,0,11,957,991,1620,34,99,5.7184,5.3024,-87.4405,4.9685,4.8474,67.8436,619.1003,1.1362,65.9097,269.7226,0.2431,63.2617,22.0493,15.1771,6.5055,123.14324,22.145101,-38267.019,n,edge,,,
1242635.06,98,141.751,462.064,969.503,141.746,462.109,970.074,138,147,458,467,954,985,1215,31,62,5.5608,3.309,-39.8836,4.9934,3.0247,-38.8942,288.0953,0.9415,10.2915,116.4069,0.1834,45.0664,23.8611,18.4316,23.3245,125.89579,29.793544,-39328.026,n,,,,
1242635.063,107,192.502,470.657,965.819,192.531,470.776,966.03,189,196,467,476,953,976,542,23,43,4.9045,2.6689,-17.0617,4.4525,2.5756,-15.054,128.5171,0.7662,6.5281,339.2979,0.202,27.3226,19.6108,16.3162,19.1618,125.04938,29.937999,-42305.181,n,,,,
1242635.083,136,128.555,211.565,976.025,128.903,211.65,976.931,125,134,207,217,963,990,1337,27,75,5.7734,4.1091,-30.042,5.243,3.5596,-31.4562,424.0523,1.0768,25.9316,333.1482,0.2369,48.964,21.4476,16.8363,17.7321,126.10985,25.619219,-34280.511,m,,,,
1242635.222,380,354.505,286.836,1088.066,354.48,286.718,1087.945,347,363,281,295,1062,1115,5373,53,157,7.7108,6.4822,-67.6942,6.8887,5.8791,-67.5392,1413.0239,1.0977,0,252.3718,0.1969,97.9249,37.2663,20.4431,0,122.35021,26.870357,47439.294,n,,,,
1242635.241,416,380.498,472.763,1213.544,380.392,472.791,1213.64,376,386,470,477,1194,1234,1405,40,59,4.964,3.4716,72.6191,4.4569,3.1124,74.0612,312.0237,0.7294,13.7014,304.48,0.1885,44.152,30.3174,20.5474,21.5198,121.91835,29.971572,139966.58,m,,,,
1242635.247,427,374.26,416.647,1104.243,374.349,416.611,1103.54,370,381,414,420,1085,1128,1393,43,54,6.2413,2.7034,76.1707,5.2448,2.3901,80.2516,317.815,0.865,0,251.3564,0.1995,42.6763,32.584,17.2648,0,122.01907,29.035247,58919.313,n,,,,
1242635.249,431,354.8,401.104,1082.605,354.987,401.227,1083.09,349,362,397,406,1061,1108,2385,47,89,6.255,4.3274,86.1704,5.4526,4.0169,-84.1825,504.3473,0.8972,19.6856,288.3972,0.182,56.7485,37.9469,23.528,31.3877,122.34177,28.778833,43865.513,m,,,,
1242635.251,433,261.965,335.899,1113.995,261.607,335.818,1113.493,255,270,332,341,1090,1139,2982,49,96,6.8218,4.252,86.1275,6.0216,3.766,-88.1539,735.7999,1.3466,15.6364,274.6184,0.2004,67.2496,38.1609,21.5068,37.9712,123.8981,27.688694,66245.537,m,,,,
1242635.252,434,200.735,17.46,1082.689,200.56,17.59,1081.676,198,205,14,23,1063,1102,1169,39,48,4.7807,3.1615,34.5829,4.0504,2.8444,37.8888,316.0712,0.895,9.8893,224.1516,0.1981,46.6749,31.2737,24.1088,30.1134,124.91556,22.384873,42824.687,y,,x,,
1242635.258,442,413.107,287.527,1133.739,412.971,287.588,1134.036,409,418,284,295,1117,1153,1205,36,60,5.2572,3.4662,7.5557,4.4467,3.3418,8.4443,280.1618,0.8486,9.3433,174.9483,0.1704,47.3679,29.8396,21.8732,29.4469,121.37537,26.884851,81367.824,m,,,,
1243435.015,20,282.546,147.914,895.714,282.515,147.765,895.176,277,289,142,157,872,922,4655,50,151,7.5709,6.156,15.5313,6.6467,5.4827,15.689,1294.261,1.0348,87.1012,156.4235,0.179,105.9892,34.7925,21.0371,13.6687,123.54963,32.554479,-94462.168,m,,,,
1243435.017,24,244.19,23.178,904.748,244.172,23.228,905.237,238,252,19,28,882,926,2555,44,98,6.994,4.2312,-86.6396,6.2815,3.6735,-85.5566,596.5469,0.8608,22.8683,284.9045,0.1797,65.6841,32.6508,23.1341,27.198,124.18869,30.478861,-87055.963,n,,,,
1243435.025,34,386.253,438.753,951.06,386.385,438.812,952.906,383,389,435,444,925,982,1010,57,37,4.3541,2.2956,-22.348,3.7687,2.3454,-21.8123,291.5821,1.8127,8.217,321.2308,0.3213,28.5587,48.9337,38.9518,47.9793,121.81847,37.405279,-51965.643,n,,,,
1243435.026,35,401.83,3.994,960.432,401.657,3.961,959.982,398,407,1,7,941,981,849,40,34,4.0994,2.1057,62.2957,3.6911,2.1742,63.7869,220.9985,0.9365,6.9558,46.9975,0.2303,32.9272,35.7802,26.1717,34.1761,121.56393,30.157752,-46757.3,n,,,,
1243435.051,77,495.501,357.418,979.963,495.589,357.636,981.604,493,499,352,366,959,1002,1334,43,58,7.2291,2.2688,-5.447,6.1056,2.0698,-5.7623,596.7337,1.7719,19.2751,347.428,0.2941,55.5619,37.7399,27.4094,33.9943,119.9984,36.052337,-30840.703,n,,,,
1243435.179,360,39.171,370.875,1084.668,39.078,370.739,1083.9,34,46,365,379,1067,1102,2742,35,119,7.85,4.7247,39.5004,7.3662,4.5271,43.7121,666.2578,1.0224,19.2204,80.0584,0.2041,62.3456,28.3373,21.0115,27.9873,127.60692,36.27072,44461.841,n,,,,
1320235.002,2,467.337,173.372,548.549,467.079,173.296,549.406,464,472,168,185,528,571,2077,43,80,7.4963,3.9553,5.8299,6.5815,3.7977,-4.7577,528.6269,1.2614,32.6194,139.3267,0.2182,53.1518,35.7399,23.2268,19.8806,128.47358,0.97994168,-348991.35,n,,,,
1320235.023,26,402.413,447.101,549.967,402.096,447.149,550.712,400,406,443,452,531,569,871,38,36,4.9578,2.2595,16.5923,4.2937,2.1388,15.0134,238.7095,0.9199,6.6289,191.1392,0.1951,41.4637,32.7989,23.4353,32.415,129.55663,5.5441534,-348029.73,n,,,,
1320235.026,29,449.322,207.461,549.297,449.58,207.615,549.508,446,454,201,215,530,571,2246,41,77,7.5199,3.3478,9.2814,7.0735,3.1965,5.8592,524.79,0.9592,18.7993,2.5263,0.2086,53.0851,33.7839,29.5658,32.7066,128.76522,1.5519261,-348916.46,n,,,,
1320235.029,32,16.33,370.839,570.645,16.367,370.968,570.619,9,25,366,377,540,599,3735,59,112,7.6991,4.6339,-84.622,6.9086,4.1279,-85.4128,895.6533,1.0491,12.5633,130.7045,0.1931,75.8862,45.7488,25.229,47.1805,135.98547,4.2744761,-333375.87,n,,,,
1320235.03,34,500.018,205.676,566.203,500.124,205.437,565.981,496,504,199,213,545,588,1819,43,71,7.0167,3.5222,-14.7518,6.433,3.3561,-12.8226,439.615,0.942,9.8313,337.0701,0.2294,44.9325,34.3525,22.3677,34.802,127.92283,1.5156264,-336789.83,n,,,,
1320235.031,35,272.326,375.005,575.778,272.22,375.013,574.594,270,276,370,380,551,599,1095,48,38,4.4434,2.3084,7.3792,3.8422,1.9993,12.1846,393.3355,1.0837,9.042,12.3421,0.1979,60.0576,41.2699,29.2529,38.1122,131.72123,4.3418851,-330449.91,n,,,,
1320235.033,37,68.694,238.551,552.164,68.435,238.667,552.384,64,74,234,243,534,574,1311,40,56,5.9204,2.8995,49.2572,6.1153,2.7255,50.7345,292.4907,0.7207,2.8608,236.0539,0.2064,39.1427,30.3743,21.5137,33.5723,135.11767,2.069456,-346799.22,n,,,,
1320235.035,39,430.798,306.04,550.068,430.838,305.98,550.213,424,437,300,313,527,573,3236,46,107,7.0091,5.2681,80.3016,7.1474,4.4004,79.1354,743.0667,0.9494,20.0919,262.4098,0.1948,67.048,35.6775,27.836,34.6905,129.07759,3.191346,-348397.25,n,,,,
1320235.036,44,64.361,369.374,552.399,64.078,369.65,553.12,61,69,362,377,528,579,2834,51,85,7.3991,3.5541,-0.4826,6.7198,3.264,2.4316,846.125,1.1281,0,6.0163,0.204,77.8942,42.5663,26.7938,0,135.19028,4.252507,-346257.77,n,,,,
1320235.041,50,428.344,328.358,548.511,428.268,328.483,548.383,425,432,325,332,529,570,921,41,33,4.027,2.4455,42.8486,3.7181,2.2208,48.4173,252.0666,1.0276,7.0898,63.8923,0.2178,38.1381,33.1325,27.1927,32.5903,129.12043,3.5663855,-349744.16,n,,,,
1320235.047,56,133.631,207.052,554.057,133.807,206.946,554.197,130,138,201,215,537,574,1938,37,80,7.3441,3.3896,-17.6848,7.5424,3.21,-19.1741,472.3309,0.9511,0,150.1159,0.2156,49.7543,31.126,22.6254,0,134.02813,1.5407679,-345464.55,n,,,,
1320235.048,59,74.444,203.072,554.752,74.13,202.814,554.908,70,80,199,208,537,576,1152,39,47,5.9479,2.3151,-57.9981,5.7205,2.1838,-58.9363,291.2352,0.9105,13.9941,302.3448,0.2161,39.7015,31.4068,26.034,26.5975,135.02274,1.4719002,-344941.54,n,,,,
1320235.05,61,59.594,304.865,557.387,59.653,304.899,557.426,53,65,298,312,534,580,3200,46,106,7.0578,5.114,23.2215,6.5711,4.801,30.9162,674.9596,0.9492,0,250.9192,0.2038,58.5566,33.4143,20.7289,0,135.26403,3.1733303,-343087.42,n,,,,
1320235.051,62,170.271,445.35,554.359,170.071,445.285,554.103,165,176,442,454,535,576,1850,41,76,5.9512,5.2016,-44.3772,5.3259,4.4045,80.1402,432.7561,0.936,11.5473,245.2949,0.1929,52.152,30.5043,23.0299,30.1118,133.42373,5.5131027,-345533.49,n,,,,
1320235.06,81,429.308,180.434,563.887,429.327,180.535,563.839,427,433,176,185,546,583,1022,37,45,5.2809,2.4912,31.4151,5.2271,2.2769,25.7038,273.2153,1.1669,11.0966,24.5476,0.2132,40.0902,29.9698,21.4205,26.2683,129.10278,1.1005782,-338367.16,n,,,,
1320235.067,92,211.927,305.796,557.582,211.59,305.81,557.532,206,218,300,310,542,577,1171,35,55,7.3714,2.9609,61.9153,7.3313,2.6395,66.5532,303.3054,0.9471,14.013,77.5713,0.1983,44.7072,26.3515,16.2717,24.4887,132.73174,3.1885113,-343009.84,n,,,,
1320235.087,131,281.693,372.353,578.418,281.759,372.217,578.322,278,287,370,376,559,597,863,38,37,4.8194,2.2566,77.7962,4.3321,2.1364,75.0475,211.201,0.7639,3.3005,268.3338,0.1809,39.7316,31.2701,16.7027,34.0037,131.56226,4.2952969,-327705.36,n,,,,
1320235.098,148,100.501,106.538,1003.214,100.277,106.612,1006.062,97,108,101,114,989,1021,1808,32,92,6.7876,4.9027,25.1788,5.9325,4.134,16.3154,814.744,2.0588,76.1037,272.1947,0.2749,69.6995,26.6189,22.0241,5.5462,134.58696,-0.13145941,-12836.257,n,,,,
1320235.193,329,359.966,184.638,1394.449,359.952,184.607,1394.466,355,365,181,189,1372,1418,1459,46,54,5.974,3.3453,-67.933,6.5838,2.8844,-64.7182,474.1393,1.1024,24.0335,295.7256,0.2248,55.2094,32.8539,26.7249,26.3855,130.25903,1.1684503,273076.86,n,,,,
1320235.208,351,229.742,200.868,1397.394,230.047,201.144,1397.697,226,237,197,207,1368,1430,2149,62,68,7.5371,3.3948,-52.9887,7.0788,2.793,-56.8466,1055.5326,2.1178,18.4965,301.8213,0.2414,94.3304,41.8024,22.0665,41.6013,132.42412,1.4440738,275455.11,n,,,,
1320235.21,355,434.91,370.785,1391.245,435.139,370.426,1390.856,432,440,367,375,1372,1413,1011,41,39,4.9388,2.6236,44.6153,4.8784,2.2782,48.1308,306.3746,1.2955,13.6595,58.0117,0.2177,44.2621,31.6969,22.7115,23.5712,129.00592,4.2654388,270419.3,n,,,,
1320235.217,364,181.694,181.41,1414.113,181.899,181.265,1413.303,179,186,174,187,1389,1442,1489,53,50,6.942,2.6777,-3.5082,6.0414,2.4818,-3.0359,779.3339,2.2008,23.2091,178.0118,0.2775,72.7785,40.2888,32.3689,38.7898,133.22659,1.1127589,286943.25,n,,,,
1320235.22,370,441.82,227.072,1392.646,441.738,226.992,1392.1,439,446,224,235,1376,1409,749,33,40,5.6445,2.8864,-10.1269,4.2602,2.7982,-10.1353,215.2869,0.9929,7.6923,168.5261,0.2105,37.3731,24.2727,16.3808,24.1398,128.89593,1.8748764,271334.86,n,,,,
1320235.227,379,240.262,371.282,1413.728,240.727,370.841,1413.148,234,248,364,378,1392,1440,2532,48,87,7.8109,4.2053,44.4631,7.8303,4.0981,40.6423,719.3397,1.4796,29.8212,221.0466,0.207,69.0719,35.67,28.6038,29.0052,132.24613,4.2723648,286829.01,n,,,,
1323435.012,23,61.348,239.916,932.577,61.041,239.959,933.119,56,66,235,247,914,950,1611,36,91,5.5076,5.2191,-29.8884,5.0221,4.6764,-62.6926,401.4427,1.0736,0,315.9029,0.2232,44.8022,24.2116,16.4779,0,135.2409,34.091047,-66531.846,n,,,,
1323435.018,31,82.652,209.103,935.548,82.602,209.116,935.843,75,88,206,214,915,956,1559,41,64,6.5482,3.1389,63.6827,5.4718,2.7887,65.4722,415.9948,0.8141,18.8879,54.4214,0.1866,56.4651,30.4934,15.6724,24.7319,134.88155,33.576996,-64526.678,m,,,,
1323435.021,34,61.388,178.198,952.826,61.439,178.405,952.347,59,65,174,183,935,972,1101,37,46,4.517,3.0366,14.3456,4.1314,2.766,13.2477,298.7095,0.8296,28.4728,60.9833,0.1887,47.7065,29.5731,16.3111,14.8337,135.23427,33.065143,-52377.156,m,,,,
1323435.135,251,432.093,58.161,1102.721,432.204,58.016,1102.524,429,436,54,64,1088,1119,1222,31,62,4.9919,3.5713,15.3456,4.5739,3.2415,11.8145,309.8267,0.7553,14.9167,194.043,0.185,47.9109,25.1583,15.7325,21.5975,129.05483,31.058666,58171.717,n,,,,
1323435.147,273,22.821,384.674,1125.887,22.741,384.671,1126.596,19,29,379,392,1106,1146,2059,40,86,5.9814,4.9665,11.5199,5.344,4.3867,11.013,489.6726,0.9444,32.6178,216.6061,0.2022,53.3696,33.1946,25.9395,22.9221,135.87922,36.502916,75891.637,n,,,,
1323435.168,306,378.694,96.108,1844.319,378.632,95.977,1844.548,375,383,93,101,1814,1877,2147,63,51,4.2877,3.5838,22.655,3.392,3.0159,23.9505,608.2927,1.1451,7.412,251.0251,0.1701,77.1753,50.9737,33.0381,51.771,129.9477,31.691342,604392.4,y,,,,
1400235.006,6,365.457,372.034,553.199,365.677,372.082,554.197,362,371,368,377,530,579,1581,49,58,4.5596,3.8393,-48.5468,4.1576,3.6158,-33.1469,454.4584,1.4545,0,303.339,0.2356,48.5217,40.2714,26.2032,0,138.16364,4.2930369,-345464.74,n,-340 km/s cluster,,,
1400235.011,12,441.496,181.254,554.746,441.637,181.279,555.649,438,446,174,187,537,572,1683,35,76,6.4068,3.9373,22.1014,5.9137,3.9248,17.3925,358.3617,1.0473,14.8845,158.7342,0.2131,41.0001,28.8415,19.9522,25.6122,136.89763,1.1129874,-344395.69,n,-340 km/s cluster,,,
1400235.018,19,174.081,372.725,558.725,173.912,372.914,558.913,170,179,367,379,534,584,2146,50,68,5.2781,3.8265,-5.9493,4.5986,3.4143,3.3974,559.318,1.1812,15.9615,20.1574,0.1834,65.8389,39.3918,29.1962,35.8057,141.35972,4.3069099,-341993.32,n,-340 km/s cluster,,,
1400235.019,20,71.33,373.04,560.701,71.371,373.2,561.058,66,76,367,380,536,589,3678,53,99,6.6632,4.679,8.6906,6.0614,4.2608,15.5356,952.5278,1.2345,38.0823,210.6771,0.1787,87.8703,44.1681,34.8052,34.4907,143.06875,4.3116813,-340413.9,n,-340 km/s cluster,,,
1400235.021,23,185.722,207.329,556.927,185.854,207.287,556.784,182,190,202,214,535,580,2013,45,69,6.8435,3.237,8.0877,6.5838,2.9968,11.1203,436.9273,0.7793,11.6589,15.1198,0.185,52.6457,36.4349,27.5862,33.4335,141.16069,1.5464588,-343560.5,n,-340 km/s cluster,,,
1400235.029,32,193.233,178.529,561.842,193.465,178.458,561.915,191,197,175,183,543,582,875,39,33,4.0786,2.313,27.6266,3.7662,2.0927,27.3433,201.4951,0.7855,1.8187,17.8217,0.1679,40.5619,31.4627,25.3478,35.0983,141.03384,1.0659633,-339782.96,n,,,,
1400235.035,39,302.564,183.65,560.762,302.799,183.552,561.276,299,306,178,189,543,582,1160,39,54,5.755,2.8732,4.5653,5.319,2.6769,0.6865,303.0708,0.8705,11.7292,178.5912,0.2096,42.4483,27.1449,16.2431,25.8513,139.21161,1.1508728,-340253.97,n,-340 km/s cluster,,,
1400235.04,48,165.166,305.745,559.113,164.584,305.971,559.553,160,172,301,310,543,576,1515,33,75,6.4346,4.1308,-84.4778,6.3391,4.1115,84.4753,342.5578,0.8587,7.2857,63.9565,0.1895,46.4382,24.3099,20.0977,28.0721,141.51519,3.1911913,-341521.98,n,-340 km/s cluster,,,
1400235.05,64,124.913,372.664,575.237,124.75,372.768,574.773,120,133,364,382,549,603,4269,54,131,7.9726,5.5579,18.5079,7.0828,4.9209,16.903,898.8384,0.9284,21.1726,40.4307,0.1517,90.6685,43.6425,28.1472,38.1876,142.17909,4.3044759,-330318.47,n,-340 km/s cluster,,,
1400235.061,78,129.732,136.062,990.726,129.593,136.004,991.771,127,135,129,142,973,1007,1228,34,63,7.2653,3.1283,-30.26,6.8992,2.8774,-30.092,323.0767,0.8328,31.8358,135.2401,0.2028,45.4631,25.7992,15.7568,9.3853,142.09837,0.35840235,-23356.351,n,,,,
1400235.062,79,49.406,175.695,577.359,49.191,175.53,577.313,46,54,169,182,552,602,2016,50,74,6.7583,3.6275,10.9701,5.2679,3.1103,7.8212,499.3133,0.8715,0,197.6817,0.1752,63.4578,37.1443,25.6467,0,143.43841,1.0171657,-328448.35,n,-340 km/s cluster,,,
1400235.065,82,385.575,371.002,578.542,385.273,371.148,578.285,378,394,364,378,550,606,4999,56,158,7.8529,6.2752,82.6227,8.4372,5.7905,76.1856,1258.0716,1.178,27.3241,272.6601,0.2064,86.2191,37.9887,28.3085,37.1991,137.83704,4.2774754,-327733.14,n,-340 km/s cluster,,,
1400235.225,380,474.668,398.392,1135.629,474.783,398.135,1135.901,468,482,392,405,1115,1156,3775,41,146,7.0986,6.2332,-37.1239,6.4387,5.7494,-49.2862,928.9387,1.0394,27.4903,92.5645,0.1829,82.676,27.1688,16.4473,26.6025,136.3452,4.7272591,82740.928,n,not concentrated,,,
1400235.23,388,364.344,117.563,1145.213,364.419,117.52,1144.799,361,368,113,123,1129,1162,1073,33,54,4.8456,3.1884,9.723,4.698,3.0278,8.9343,233.1257,0.7183,7.5881,0,0.2179,32.6577,27.8296,18.8568,27.6191,138.18461,0.050327234,89290.885,n,,,,
1400235.235,393,113.317,101.587,1174.412,113.298,101.599,1174.126,110,117,96,111,1157,1189,1088,32,65,7.3759,3.0097,5.8582,6.8948,2.6899,7.3969,211.3798,0.8475,14.1469,6.0954,0.1851,34.6144,25.2902,20.402,20.8092,142.36996,-0.21501047,110879,n,,,,
1400235.237,395,137.04,101.976,1174.75,137.225,101.742,1174.582,134,142,96,108,1157,1195,1620,38,75,5.9004,3.9194,-3.4398,5.1462,3.3142,-2.5464,424.6215,0.7632,0,347.0112,0.1662,63.491,31.5392,22.7251,0,141.97118,-0.21263491,111214.76,m,,,,
1400235.247,410,468.698,180.12,1400.718,468.719,180.018,1401.188,462,477,173,189,1376,1431,3410,55,108,7.9197,6.2803,-35.5816,7.8823,5.6728,-27.1951,1028.4993,1.2394,33.8768,146.8921,0.2054,85.7653,43.9915,31.5222,33.2844,136.44626,1.0919655,278024.73,n,280 km/s cluster,,,
1400235.249,412,424.996,371.76,1406.265,425.066,371.75,1405.676,421,431,367,378,1374,1436,3386,62,79,5.8521,3.9461,-22.6027,5.4692,3.4939,-17.8119,943.2372,1.1451,13.8572,335.6119,0.1995,81.2704,51.6122,38.2339,53.0381,137.17382,4.2875134,281328.75,n,280 km/s cluster,,,
1400235.255,418,437.898,372.438,1396.249,438.207,371.924,1396.838,434,444,369,378,1376,1421,1279,45,51,4.8291,3.9877,-2.7837,4.6291,2.9535,22.443,422.2486,1.4871,39.6142,197.2584,0.2082,56.6975,35.6046,26.7889,6.3437,136.9548,4.2904008,274822.9,n,280 km/s cluster,,,
1400235.258,421,340.519,182.501,1402.914,340.486,182.644,1402.901,333,348,177,188,1380,1429,2549,49,101,6.9305,5.305,-87.5481,6.1898,4.5868,-89.1944,967.6995,1.5025,0,261.6658,0.2374,80.7311,38.8792,26.1783,0,138.58349,1.1357424,279285.62,n,280 km/s cluster,,,
1400235.26,423,392.512,181.224,1399.783,392.601,180.998,1399.769,390,398,176,189,1377,1429,2070,52,66,7.4364,3.3018,5.901,6.9851,2.922,0.8783,560.2209,1.0746,21.4661,180.4298,0.2064,59.6637,42.7285,32.4647,32.6089,137.7149,1.1083095,276980.57,n,280 km/s cluster,,,
1400235.263,426,414.771,373.65,1402.963,414.406,373.471,1403.126,410,420,369,379,1380,1427,1682,47,59,5.2131,3.3113,-47.4155,5.2333,2.9209,-45.8724,443.1415,1.0191,3.3652,327.6001,0.1942,55.6339,38.9452,31.0734,42.1156,137.35147,4.3161978,279451.56,n,280 km/s cluster,,,
1400235.265,428,98.2,182.353,1406.316,98.454,182.561,1405.552,96,101,179,187,1381,1434,1223,53,34,4.1578,2.3999,-0.1347,3.5206,2.164,-7.7588,324.8139,0.9488,6.6254,171.8495,0.1528,60.7799,48.3269,34.4905,41.8524,142.61736,1.134346,281237.37,n,,,,
1400235.271,435,44.104,373.13,1409.645,43.987,373.166,1409.776,42,48,369,379,1389,1430,969,41,39,5.7485,2.2805,-17.6567,5.2754,2.0402,-19.655,268.2692,0.8265,2.4123,337.9484,0.1469,58.6619,33.8833,24.6123,38.7927,143.52514,4.311103,284346.52,n,280 km/s cluster,,,
1400235.276,440,461.565,372.042,1417.543,462.084,372.221,1416.207,456,467,370,375,1391,1442,1492,51,47,5.8258,2.4549,-88.8087,5.4737,2.1618,-86.4438,449.7331,1.1061,7.1994,87.1061,0.1922,60.5654,45.4543,33.3071,43.5486,136.55685,4.2953593,289080.73,n,280 km/s cluster,,,
1400235.277,441,380.645,183.085,1410.328,380.608,183.061,1410.533,376,386,181,187,1392,1432,814,40,33,4.7244,2.4551,-81.2303,4.035,2.2444,-80.8615,247.3757,0.898,10.7606,290.9556,0.2067,41.9444,34.4832,23.9042,27.2852,137.91479,1.1426801,284903.71,n,280 km/s cluster,,,
1401035.007,7,254.516,345.754,557.608,254.465,345.585,558.498,247,262,340,354,531,586,5210,55,147,7.9824,5.9302,-83.9084,7.4232,5.2421,-89.8837,1315.8384,1.105,0,242.2225,0.1956,93.2191,45.2185,31.2438,0,140.01717,11.851442,-342298.72,n,-340 km/s cluster,,,
1401035.009,9,358.817,348.14,556.594,358.69,348.036,556.62,354,365,340,358,529,587,4111,58,122,7.9269,4.8985,-15.7619,7.1812,4.3817,-11.3947,981.4745,1.0145,8.38,157.2313,0.195,78.496,38.3577,26.5537,47.4832,138.28009,11.892296,-343680.88,n,-340 km/s cluster,,,
1401035.013,15,430.757,472.289,553.049,430.596,472.172,553.276,426,436,468,477,531,572,1482,41,60,5.9967,3.4523,-70.8528,6.0439,3.0987,-68.3094,333.4752,0.8088,0.6385,293.7381,0.1876,46.1795,34.5853,17.5982,38.9524,137.08165,13.961234,-346142.34,n,-340 km/s cluster,,,
1401035.014,16,176.788,384.752,560.516,177.039,385.036,558.671,172,180,383,388,537,596,661,59,30,4.0965,2.4409,-77.031,2.6958,2.0119,-52.4739,346.577,1.7631,6.3912,136.3264,0.2402,56.1155,40.7407,27.4205,41.0002,141.30761,12.508952,-342171.19,n,,,,
1401035.016,18,148.054,347.517,559.761,147.975,347.498,560.204,143,152,342,353,534,587,2369,53,70,6.0668,3.7509,31.6557,5.5237,3.2397,25.364,608.8666,0.9579,12.9348,30.3636,0.1942,64.4039,40.4053,29.1125,39.9323,141.79201,11.883327,-341042.83,n,-340 km/s cluster,,,
1401035.019,21,83.824,399.407,563.798,83.394,399.21,563.921,77,91,394,406,535,598,5523,63,133,7.5129,5.5847,79.4684,7.3847,4.8877,81.4258,2020.2688,1.8057,34.2054,252.7171,0.2056,132.2148,50.3706,35.9239,48.266,142.86836,12.745184,-338306.46,n,-340 km/s cluster,,,
1401035.02,22,501.939,33.874,557.226,501.457,33.805,557.705,497,510,30,38,535,579,1834,44,72,7.5488,3.478,-86.9174,7.5893,3.0976,-85.549,461.7887,1.1652,0,273.425,0.1869,57.695,32.193,22.8691,0,135.90062,6.6550915,-342882.65,n,-340 km/s cluster,,,
1401035.022,24,471.695,214.587,561.037,471.061,214.4,559.977,467,480,210,220,535,588,2627,53,80,7.0127,3.6771,-69.4045,6.3375,3.3518,-72.3731,717.6572,1.1116,16.0018,293.0436,0.177,79.1143,42.1382,25.8249,41.4902,136.40722,9.6650131,-341209.6,n,-340 km/s cluster,,,
1401035.023,25,73.933,349.326,555.204,74.083,349.285,555.878,68,81,342,356,536,580,2157,44,100,6.8165,6.2598,-15.8321,6.5929,5.3798,21.4016,794.8499,1.3642,28.7715,224.1578,0.2218,77.1721,32.3402,23.8594,29.7804,143.02354,11.913111,-344227.24,n,-340 km/s cluster,,,
1401035.03,33,435.962,434.644,557.52,435.662,434.503,557.453,431,442,431,440,536,580,1614,44,57,6.7055,3.3309,-75.9021,6.4529,2.8169,-74.2833,469.722,1.1113,11.876,285.2508,0.1887,61.9744,35.3483,28.647,33.2018,136.99721,13.333402,-343067.68,n,-340 km/s cluster,,,
1401035.033,37,230.682,348.899,565.177,230.068,349.129,564.952,226,240,343,355,540,588,2040,48,78,7.9296,4.8939,80.6639,7.0417,4.1983,74.4667,590.8922,1.2403,47.8478,239.1108,0.186,70.3376,37.8479,26.6854,9.4792,140.42378,11.910507,-337547.54,n,-340 km/s cluster,,,
1401035.037,41,124.965,347.741,571.688,124.564,347.486,571.701,117,133,342,358,543,602,4405,59,133,7.9869,7.517,-26.8292,8.4433,7.2479,-40.3854,1282.4918,1.2757,0,320.9408,0.1972,97.9909,41.906,26.0696,0,142.18218,11.883131,-332579.43,n,-340 km/s cluster,,,
1401035.038,42,350.843,384.261,556.843,350.462,384.012,557.476,347,356,381,388,539,579,970,40,40,5.0188,2.8638,-80.6918,4.3448,2.5937,-74.936,279.6154,1.1417,9.1315,21.979,0.2058,43.6162,30.1763,27.1919,28.1917,138.41722,12.491892,-343051.11,n,-340 km/s cluster,,,
1401035.041,47,61.569,399.236,565.649,61.701,399.362,565.591,60,65,397,405,548,587,590,39,26,4.1284,2.3321,17.7294,3.9862,2.1104,27.5162,153.0794,0.7635,8.0713,228.3691,0.1939,32.503,32.7106,22.3894,22.5476,143.22991,12.747718,-337077.34,n,,,,
1401035.047,57,419.04,346.05,566.481,419.197,345.999,566.062,413,425,343,352,543,587,1548,44,61,6.157,3.578,65.5086,5.7436,3.1989,64.5741,403.0303,0.9209,0,70.4312,0.1922,53.3061,39.4588,24.2426,0,137.27163,11.858346,-336730.68,n,-340 km/s cluster,,,
1401035.049,59,359.81,448.243,561.641,360.018,448.319,561.937,356,365,446,452,545,581,680,36,29,4.8439,1.7321,-63.8847,4.3699,1.5689,-67.5365,178.914,0.8042,7.0247,292.7094,0.193,35.5405,31.4826,24.2803,27.5666,138.25796,13.56367,-339767.3,n,-340 km/s cluster,,,
